	microMUMMIE_var	miRNA	type	gene	gene_id	Chr	strand	seed_start	seed_end	transcript_id	UTR_start	UTR_end	probability	Tr:miR
68520	0.5	dme-miR-34-5p	6mer2-7	Past1	FBgn0016693	3R	+	12704760	12704765	FBtr0082655	12704080	12704875	0.907379824	FBtr0082655:dme-miR-34-5p
68521	0.5	dme-miR-184-3p	8mer-A1	mus308	FBgn0002905	3R	-	12705588	12705595	FBtr0082662	12705521	12705670	0.621794174	FBtr0082662:dme-miR-184-3p
68522	0.5	dme-miR-14-3p	8mer-A1	mus308	FBgn0002905	3R	-	12705623	12705630	FBtr0082662	12705521	12705670	0.519739325	FBtr0082662:dme-miR-14-3p
68523	0.5	dme-miR-11-3p	7mer-A1	Paip2	FBgn0038100	3R	+	12985473	12985479	FBtr0082693	12984239	12985488	0.607036044	FBtr0082693:dme-miR-11-3p
68525	0.5	dme-miR-308-3p	7mer-A1	Paip2	FBgn0038100	3R	+	12985473	12985479	FBtr0082693	12984239	12985488	0.607036044	FBtr0082693:dme-miR-308-3p
68527	0.5	dme-miR-252-5p	7mer-A1	CG31342	FBgn0051342	3R	+	12990986	12990992	FBtr0113403	12990767	12991543	0.574683429	FBtr0113403:dme-miR-252-5p
68528	0.5	dme-miR-252-5p	7mer-A1	CG31342	FBgn0051342	3R	+	12990986	12990992	FBtr0113404	12990027	12991543	0.574683429	FBtr0113404:dme-miR-252-5p
68529	0.5	dme-bantam-3p	8mer-A1	CtBP	FBgn0020496	3R	+	13022979	13022986	FBtr0082700	13021676	13024097	0.629951564	FBtr0082700:dme-bantam-3p
68530	0.5	dme-bantam-3p	8mer-A1	CtBP	FBgn0020496	3R	+	13022979	13022986	FBtr0334513	13021676	13024097	0.629951564	FBtr0334513:dme-bantam-3p
68531	0.5	dme-bantam-3p	8mer-A1	CtBP	FBgn0020496	3R	+	13022979	13022986	FBtr0082699	13021676	13024097	0.629951564	FBtr0082699:dme-bantam-3p
68532	0.5	dme-bantam-3p	8mer-A1	CtBP	FBgn0020496	3R	+	13022979	13022986	FBtr0082702	13021676	13024097	0.629951564	FBtr0082702:dme-bantam-3p
68533	0.5	dme-miR-970-3p	7mer-A1	CG32473	FBgn0052473	3R	+	13312756	13312762	FBtr0082744	13312627	13312785	0.673152901	FBtr0082744:dme-miR-970-3p
68534	0.5	dme-miR-970-3p	7mer-A1	CG32473	FBgn0052473	3R	+	13312756	13312762	FBtr0082743	13312627	13312785	0.673152901	FBtr0082743:dme-miR-970-3p
68535	0.5	dme-miR-970-3p	7mer-A1	CG32473	FBgn0052473	3R	+	13312756	13312762	FBtr0082742	13312627	13312785	0.673152901	FBtr0082742:dme-miR-970-3p
68536	0.5	dme-miR-184-3p	8mer-A1	yrt	FBgn0004049	3R	-	13429721	13429728	FBtr0114376	13428865	13430186	0.57445384	FBtr0114376:dme-miR-184-3p
68537	0.5	dme-miR-277-3p	7mer-m8	sqd	FBgn0263396	3R	-	13640404	13640410	FBtr0082854	13637716	13642188	0.614939296	FBtr0082854:dme-miR-277-3p
68538	0.5	dme-miR-33-5p	7mer-m8	sqd	FBgn0263396	3R	-	13640735	13640741	FBtr0082854	13637716	13642188	0.658975778	FBtr0082854:dme-miR-33-5p
68539	0.5	dme-miR-9b-5p	7mer-A1	sqd	FBgn0263396	3R	-	13641265	13641271	FBtr0082854	13637716	13642188	0.664743419	FBtr0082854:dme-miR-9b-5p
68540	0.5	dme-miR-9c-5p	7mer-A1	sqd	FBgn0263396	3R	-	13641265	13641271	FBtr0082854	13637716	13642188	0.664743419	FBtr0082854:dme-miR-9c-5p
68541	0.5	dme-miR-263a-5p	7mer-A1	sqd	FBgn0263396	3R	-	13642074	13642080	FBtr0082854	13637716	13642188	0.686842261	FBtr0082854:dme-miR-263a-5p
68542	0.5	dme-miR-283-5p	7mer-A1	Abi	FBgn0020510	3R	-	14119650	14119656	FBtr0307077	14119260	14120064	0.446656018	FBtr0307077:dme-miR-283-5p
68543	0.5	dme-miR-283-5p	7mer-A1	Abi	FBgn0020510	3R	-	14119650	14119656	FBtr0307076	14119260	14120064	0.446656018	FBtr0307076:dme-miR-283-5p
68544	0.5	dme-miR-283-5p	7mer-A1	Abi	FBgn0020510	3R	-	14119650	14119656	FBtr0082910	14119260	14120064	0.446656018	FBtr0082910:dme-miR-283-5p
68545	0.5	dme-miR-283-5p	7mer-A1	Abi	FBgn0020510	3R	-	14119650	14119656	FBtr0337097	14119260	14120064	0.446656018	FBtr0337097:dme-miR-283-5p
68546	0.5	dme-miR-283-5p	7mer-A1	Abi	FBgn0020510	3R	-	14119650	14119656	FBtr0112896	14119260	14120064	0.446656018	FBtr0112896:dme-miR-283-5p
68547	0.5	dme-miR-283-5p	7mer-A1	Abi	FBgn0020510	3R	-	14119650	14119656	FBtr0337096	14119260	14120064	0.446656018	FBtr0337096:dme-miR-283-5p
68548	0.5	dme-miR-980-3p	6mer3-8	trx	FBgn0003862	3R	-	14263455	14263460	FBtr0082947	14263356	14264933	0.816327356	FBtr0082947:dme-miR-980-3p
68549	0.5	dme-miR-980-3p	6mer3-8	trx	FBgn0003862	3R	-	14263455	14263460	FBtr0082949	14263356	14264933	0.816327356	FBtr0082949:dme-miR-980-3p
68550	0.5	dme-miR-980-3p	6mer3-8	trx	FBgn0003862	3R	-	14263455	14263460	FBtr0082950	14263356	14264933	0.816327356	FBtr0082950:dme-miR-980-3p
68551	0.5	dme-miR-980-3p	6mer3-8	trx	FBgn0003862	3R	-	14263455	14263460	FBtr0082948	14263356	14264933	0.816327356	FBtr0082948:dme-miR-980-3p
68552	0.5	dme-miR-34-5p	7mer-A1	pr-set7	FBgn0011474	3R	+	14319837	14319843	FBtr0082930	14318757	14320494	0.677988226	FBtr0082930:dme-miR-34-5p
68553	0.5	dme-miR-11-3p	7mer-A1	NK7.1	FBgn0024321	3R	-	14329921	14329927	FBtr0306742	14329411	14330223	0.70529279	FBtr0306742:dme-miR-11-3p
68555	0.5	dme-miR-308-3p	7mer-A1	NK7.1	FBgn0024321	3R	-	14329921	14329927	FBtr0306742	14329411	14330223	0.70529279	FBtr0306742:dme-miR-308-3p
68557	0.5	dme-miR-263a-5p	6mer3-8	NK7.1	FBgn0024321	3R	-	14330190	14330195	FBtr0347151	14330138	14330223	0.628614936	FBtr0347151:dme-miR-263a-5p
68558	0.5	dme-miR-263a-5p	6mer3-8	NK7.1	FBgn0024321	3R	-	14330190	14330195	FBtr0082942	14330138	14330223	0.628614936	FBtr0082942:dme-miR-263a-5p
68559	0.5	dme-miR-263a-5p	6mer3-8	NK7.1	FBgn0024321	3R	-	14330190	14330195	FBtr0082941	14330138	14330223	0.628614936	FBtr0082941:dme-miR-263a-5p
68560	0.5	dme-miR-263a-5p	6mer3-8	NK7.1	FBgn0024321	3R	-	14330190	14330195	FBtr0306742	14329411	14330223	0.628614936	FBtr0306742:dme-miR-263a-5p
68561	0.5	dme-miR-980-3p	7mer-A1	put	FBgn0003169	3R	-	14620882	14620888	FBtr0334030	14619028	14621033	0.810701361	FBtr0334030:dme-miR-980-3p
68562	0.5	dme-miR-980-3p	7mer-A1	put	FBgn0003169	3R	-	14620882	14620888	FBtr0330227	14620328	14621021	0.810701361	FBtr0330227:dme-miR-980-3p
68563	0.5	dme-miR-980-3p	7mer-A1	put	FBgn0003169	3R	-	14620882	14620888	FBtr0082977	14620328	14621033	0.810701361	FBtr0082977:dme-miR-980-3p
68564	0.5	dme-miR-11-3p	6mer2-7	l(3)L1231	FBgn0086686	3R	-	14642862	14642867	FBtr0344158	14642670	14644934	0.720986836	FBtr0344158:dme-miR-11-3p
68566	0.5	dme-miR-308-3p	6mer2-7	l(3)L1231	FBgn0086686	3R	-	14642862	14642867	FBtr0344158	14642670	14644934	0.720986836	FBtr0344158:dme-miR-308-3p
68568	0.5	dme-miR-980-3p	7mer-A1	kibra	FBgn0262127	3R	-	14698372	14698378	FBtr0344383	14697687	14698883	0.791250428	FBtr0344383:dme-miR-980-3p
68569	0.5	dme-miR-317-3p	6mer3-8	CycC	FBgn0004597	3R	-	14889144	14889149	FBtr0083010	14889002	14889193	0.615992297	FBtr0083010:dme-miR-317-3p
68570	0.5	dme-miR-14-3p	7mer-A1	CG14860	FBgn0038273	3R	+	14896416	14896422	FBtr0289976	14895685	14896446	0.733155807	FBtr0289976:dme-miR-14-3p
68571	0.5	dme-miR-965-3p	6mer2-7	VhaPPA1-1	FBgn0028662	3R	-	14902713	14902718	FBtr0308030	14902328	14903233	0.685385095	FBtr0308030:dme-miR-965-3p
68572	0.5	dme-miR-965-3p	6mer2-7	VhaPPA1-1	FBgn0028662	3R	-	14902713	14902718	FBtr0083005	14902328	14903233	0.685385095	FBtr0083005:dme-miR-965-3p
68573	0.5	dme-miR-980-3p	7mer-m8	Zip88E	FBgn0038312	3R	+	15270283	15270289	FBtr0290018	15270194	15270532	0.585296951	FBtr0290018:dme-miR-980-3p
68574	0.5	dme-bantam-3p	6mer3-8	Tm1	FBgn0003721	3R	+	15304848	15304853	FBtr0089968	15303722	15304972	0.847221756	FBtr0089968:dme-bantam-3p
68575	0.5	dme-miR-275-3p	6mer3-8	Aats-ser	FBgn0021750	3R	+	15342104	15342109	FBtr0334589	15342088	15343218	0.916373836	FBtr0334589:dme-miR-275-3p
68576	0.5	dme-miR-306-5p	6mer3-8	Aats-ser	FBgn0021750	3R	+	15342104	15342109	FBtr0334589	15342088	15343218	0.916373836	FBtr0334589:dme-miR-306-5p
68577	0.5	dme-bantam-3p	7mer-m8	CG42726	FBgn0261679	3R	+	15349509	15349515	FBtr0303074	15349502	15350391	0.650939025	FBtr0303074:dme-bantam-3p
68578	0.5	dme-miR-7-5p	7mer-m8	CG5044	FBgn0038326	3R	+	15358864	15358870	FBtr0083090	15358810	15359263	0.58272875	FBtr0083090:dme-miR-7-5p
68579	0.5	dme-miR-7-5p	7mer-m8	CG5044	FBgn0038326	3R	+	15358864	15358870	FBtr0083091	15358810	15359263	0.58272875	FBtr0083091:dme-miR-7-5p
68580	0.5	dme-miR-33-5p	7mer-m8	CG5044	FBgn0038326	3R	+	15359125	15359131	FBtr0083090	15358810	15359263	0.623661543	FBtr0083090:dme-miR-33-5p
68581	0.5	dme-miR-33-5p	7mer-m8	CG5044	FBgn0038326	3R	+	15359125	15359131	FBtr0083091	15358810	15359263	0.623661543	FBtr0083091:dme-miR-33-5p
68582	0.5	dme-miR-11-3p	6mer2-7	CG5205	FBgn0038344	3R	+	15493142	15493147	FBtr0083147	15492984	15493310	0.941161887	FBtr0083147:dme-miR-11-3p
68584	0.5	dme-miR-308-3p	6mer2-7	CG5205	FBgn0038344	3R	+	15493142	15493147	FBtr0083147	15492984	15493310	0.941161887	FBtr0083147:dme-miR-308-3p
68586	0.5	dme-miR-14-3p	7mer-A1	alpha-Man-IIb	FBgn0026616	3R	+	15823606	15823612	FBtr0345238	15822936	15824118	0.699216589	FBtr0345238:dme-miR-14-3p
68587	0.5	dme-miR-14-3p	7mer-A1	alpha-Man-IIb	FBgn0026616	3R	+	15823606	15823612	FBtr0083179	15822936	15824118	0.699216589	FBtr0083179:dme-miR-14-3p
68588	0.5	dme-miR-14-3p	7mer-A1	alpha-Man-IIb	FBgn0026616	3R	+	15823606	15823612	FBtr0334593	15822936	15824118	0.699216589	FBtr0334593:dme-miR-14-3p
68589	0.5	dme-miR-317-3p	7mer-m8	CG5916	FBgn0038401	3R	+	16149241	16149247	FBtr0344009	16148765	16149636	0.573027886	FBtr0344009:dme-miR-317-3p
68590	0.5	dme-miR-317-3p	7mer-m8	CG5916	FBgn0038401	3R	+	16149241	16149247	FBtr0083251	16148765	16149389	0.573027886	FBtr0083251:dme-miR-317-3p
68591	0.5	dme-miR-980-3p	7mer-m8	gish	FBgn0250823	3R	+	16303469	16303475	FBtr0334606	16301873	16304768	0.489192834	FBtr0334606:dme-miR-980-3p
68592	0.5	dme-miR-275-3p	6mer3-8	Sulf1	FBgn0040271	3R	-	16311128	16311133	FBtr0334700	16310540	16311180	0.794754128	FBtr0334700:dme-miR-275-3p
68593	0.5	dme-miR-275-3p	6mer3-8	Sulf1	FBgn0040271	3R	-	16311128	16311133	FBtr0083273	16310540	16311180	0.794754128	FBtr0083273:dme-miR-275-3p
68594	0.5	dme-miR-275-3p	6mer3-8	Sulf1	FBgn0040271	3R	-	16311128	16311133	FBtr0334699	16310540	16311180	0.794754128	FBtr0334699:dme-miR-275-3p
68595	0.5	dme-miR-306-5p	6mer3-8	Sulf1	FBgn0040271	3R	-	16311128	16311133	FBtr0334700	16310540	16311180	0.794754128	FBtr0334700:dme-miR-306-5p
68596	0.5	dme-miR-306-5p	6mer3-8	Sulf1	FBgn0040271	3R	-	16311128	16311133	FBtr0083273	16310540	16311180	0.794754128	FBtr0083273:dme-miR-306-5p
68597	0.5	dme-miR-306-5p	6mer3-8	Sulf1	FBgn0040271	3R	-	16311128	16311133	FBtr0334699	16310540	16311180	0.794754128	FBtr0334699:dme-miR-306-5p
68598	0.5	dme-miR-277-3p	8mer-A1	CG14883	FBgn0038432	3R	+	16457729	16457736	FBtr0083291	16457662	16458233	0.509824077	FBtr0083291:dme-miR-277-3p
68599	0.5	dme-miR-308-3p	7mer-m1	CG10326	FBgn0038453	3R	+	16645060	16645066	FBtr0333728	16644750	16645171	0.598465116	FBtr0333728:dme-miR-308-3p
68600	0.5	dme-miR-308-3p	7mer-m1	CG10326	FBgn0038453	3R	+	16645060	16645066	FBtr0083336	16644750	16645171	0.598465116	FBtr0083336:dme-miR-308-3p
68601	0.5	dme-miR-308-3p	8mer-m1	CG3534	FBgn0038463	3R	+	16999384	16999391	FBtr0083370	16999271	16999449	0.467721108	FBtr0083370:dme-miR-308-3p
68602	0.5	dme-bantam-3p	6mer3-8	lute	FBgn0262871	3R	+	17389770	17389775	FBtr0330037	17389153	17390265	0.886345202	FBtr0330037:dme-bantam-3p
68603	0.5	dme-bantam-3p	6mer3-8	lute	FBgn0262871	3R	+	17389770	17389775	FBtr0083435	17388979	17390265	0.886345202	FBtr0083435:dme-bantam-3p
68604	0.5	dme-bantam-3p	6mer3-8	lute	FBgn0262871	3R	+	17389770	17389775	FBtr0306210	17388979	17390265	0.886345202	FBtr0306210:dme-bantam-3p
68605	0.5	dme-bantam-3p	6mer3-8	lute	FBgn0262871	3R	+	17389770	17389775	FBtr0306209	17388979	17390265	0.886345202	FBtr0306209:dme-bantam-3p
68606	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0335027	17673730	17674823	0.793075643	FBtr0335027:dme-miR-2b-2-5p
68607	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0089416	17674184	17674823	0.793075643	FBtr0089416:dme-miR-2b-2-5p
68608	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0089414	17674184	17674823	0.793075643	FBtr0089414:dme-miR-2b-2-5p
68609	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0089417	17674184	17674823	0.793075643	FBtr0089417:dme-miR-2b-2-5p
68610	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0335026	17673730	17674823	0.793075643	FBtr0335026:dme-miR-2b-2-5p
68611	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0089415	17674184	17674823	0.793075643	FBtr0089415:dme-miR-2b-2-5p
68612	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0089412	17674184	17674823	0.793075643	FBtr0089412:dme-miR-2b-2-5p
68613	0.5	dme-miR-2b-2-5p	7mer-A1	alt	FBgn0038535	3R	-	17674567	17674573	FBtr0089413	17674184	17674823	0.793075643	FBtr0089413:dme-miR-2b-2-5p
68614	0.5	dme-miR-970-3p	7mer-m8	osa	FBgn0261885	3R	-	17688461	17688467	FBtr0089583	17687816	17689817	0.539931543	FBtr0089583:dme-miR-970-3p
68615	0.5	dme-miR-970-3p	7mer-m8	osa	FBgn0261885	3R	-	17688461	17688467	FBtr0335024	17687816	17689817	0.539931543	FBtr0335024:dme-miR-970-3p
68616	0.5	dme-miR-970-3p	7mer-m8	osa	FBgn0261885	3R	-	17688461	17688467	FBtr0335025	17687816	17689817	0.539931543	FBtr0335025:dme-miR-970-3p
68617	0.5	dme-miR-970-3p	7mer-m8	osa	FBgn0261885	3R	-	17688461	17688467	FBtr0301487	17687816	17689817	0.539931543	FBtr0301487:dme-miR-970-3p
68618	0.5	dme-miR-970-3p	7mer-m8	osa	FBgn0261885	3R	-	17688461	17688467	FBtr0089582	17687816	17689817	0.539931543	FBtr0089582:dme-miR-970-3p
68619	0.5	dme-miR-970-3p	7mer-m8	osa	FBgn0261885	3R	-	17688461	17688467	FBtr0089581	17687816	17689817	0.539931543	FBtr0089581:dme-miR-970-3p
68620	0.5	dme-miR-9b-5p	7mer-A1	CG18012	FBgn0038552	3R	-	17809699	17809705	FBtr0332430	17809399	17810834	0.74258086	FBtr0332430:dme-miR-9b-5p
68621	0.5	dme-miR-9c-5p	7mer-A1	CG18012	FBgn0038552	3R	-	17809699	17809705	FBtr0332430	17809399	17810834	0.74258086	FBtr0332430:dme-miR-9c-5p
68622	0.5	dme-miR-996-3p	8mer-A1	CG7785	FBgn0038564	3R	+	18023164	18023171	FBtr0083539	18022826	18023689	0.616355199	FBtr0083539:dme-miR-996-3p
68623	0.5	dme-miR-279-3p	8mer-A1	CG7785	FBgn0038564	3R	+	18023164	18023171	FBtr0083539	18022826	18023689	0.616355199	FBtr0083539:dme-miR-279-3p
68624	0.5	dme-bantam-3p	6mer3-8	cdm	FBgn0261532	3R	-	18179860	18179865	FBtr0083619	18179711	18179916	0.876647068	FBtr0083619:dme-bantam-3p
68625	0.5	dme-bantam-3p	6mer3-8	cdm	FBgn0261532	3R	-	18179860	18179865	FBtr0336472	18179273	18179916	0.876647068	FBtr0336472:dme-bantam-3p
68626	0.5	dme-miR-276a-3p	7mer-m8	Ssdp	FBgn0011481	3R	-	18193769	18193775	FBtr0083612	18192492	18195175	0.522375537	FBtr0083612:dme-miR-276a-3p
68627	0.5	dme-miR-276a-3p	7mer-m8	Ssdp	FBgn0011481	3R	-	18193769	18193775	FBtr0330051	18192492	18194983	0.522375537	FBtr0330051:dme-miR-276a-3p
68628	0.5	dme-miR-34-5p	7mer-A1	moi	FBgn0261019	3R	+	18256673	18256679	FBtr0299938	18256210	18257677	0.76283205	FBtr0299938:dme-miR-34-5p
68629	0.5	dme-miR-970-3p	8mer-A1	l(3)05822	FBgn0010877	3R	-	18289429	18289436	FBtr0083595	18288864	18289578	0.514733227	FBtr0083595:dme-miR-970-3p
68630	0.5	dme-miR-970-3p	8mer-A1	l(3)05822	FBgn0010877	3R	-	18289429	18289436	FBtr0083596	18288864	18289578	0.514733227	FBtr0083596:dme-miR-970-3p
68631	0.5	dme-miR-970-3p	8mer-A1	l(3)05822	FBgn0010877	3R	-	18289429	18289436	FBtr0334314	18288864	18289578	0.514733227	FBtr0334314:dme-miR-970-3p
68632	0.5	dme-miR-970-3p	8mer-A1	l(3)05822	FBgn0010877	3R	-	18289429	18289436	FBtr0334313	18288864	18289578	0.514733227	FBtr0334313:dme-miR-970-3p
68633	0.5	dme-miR-317-3p	6mer3-8	CG12333	FBgn0038617	3R	-	18400472	18400477	FBtr0083655	18400371	18400826	0.996086604	FBtr0083655:dme-miR-317-3p
68634	0.5	dme-miR-263a-5p	6mer2-7	koko	FBgn0264816	3R	+	18404478	18404483	FBtr0334147	18404444	18404726	0.7494949	FBtr0334147:dme-miR-263a-5p
68635	0.5	dme-miR-263a-5p	6mer2-7	koko	FBgn0264816	3R	+	18404478	18404483	FBtr0334149	18404444	18404726	0.7494949	FBtr0334149:dme-miR-263a-5p
68636	0.5	dme-miR-263a-5p	6mer2-7	koko	FBgn0264816	3R	+	18404478	18404483	FBtr0334148	18404444	18404726	0.7494949	FBtr0334148:dme-miR-263a-5p
68637	0.5	dme-miR-263a-5p	6mer2-7	koko	FBgn0264816	3R	+	18404478	18404483	FBtr0334146	18404444	18404726	0.7494949	FBtr0334146:dme-miR-263a-5p
68638	0.5	dme-miR-8-3p	7mer-A1	CG31122	FBgn0051122	3R	-	18406894	18406900	FBtr0333831	18406062	18407881	0.652054078	FBtr0333831:dme-miR-8-3p
68639	0.5	dme-miR-8-3p	7mer-A1	CG31122	FBgn0051122	3R	-	18406894	18406900	FBtr0301432	18406629	18407881	0.652054078	FBtr0301432:dme-miR-8-3p
68640	0.5	dme-miR-8-3p	7mer-A1	CG31122	FBgn0051122	3R	-	18406894	18406900	FBtr0083653	18406629	18407464	0.652054078	FBtr0083653:dme-miR-8-3p
68641	0.5	dme-miR-308-3p	7mer-m1	CG31122	FBgn0051122	3R	-	18407070	18407076	FBtr0333831	18406062	18407881	0.434087716	FBtr0333831:dme-miR-308-3p
68642	0.5	dme-miR-308-3p	7mer-m1	CG31122	FBgn0051122	3R	-	18407070	18407076	FBtr0301432	18406629	18407881	0.434087716	FBtr0301432:dme-miR-308-3p
68643	0.5	dme-miR-308-3p	7mer-m1	CG31122	FBgn0051122	3R	-	18407070	18407076	FBtr0083653	18406629	18407464	0.434087716	FBtr0083653:dme-miR-308-3p
68644	0.5	dme-miR-965-3p	7mer-m8	CG31122	FBgn0051122	3R	-	18407474	18407480	FBtr0333831	18406062	18407881	0.602275966	FBtr0333831:dme-miR-965-3p
68645	0.5	dme-miR-965-3p	7mer-m8	CG31122	FBgn0051122	3R	-	18407474	18407480	FBtr0301432	18406629	18407881	0.602275966	FBtr0301432:dme-miR-965-3p
68646	0.5	dme-miR-283-5p	8mer-m1	fru	FBgn0004652	3R	-	18415187	18415194	FBtr0083644	18414271	18416776	0.527474907	FBtr0083644:dme-miR-283-5p
68647	0.5	dme-miR-11-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0083650	18418714	18422637	0.780241714	FBtr0083650:dme-miR-11-3p
68649	0.5	dme-miR-11-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0083645	18418714	18422637	0.780241714	FBtr0083645:dme-miR-11-3p
68651	0.5	dme-miR-11-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0083640	18418714	18422637	0.780241714	FBtr0083640:dme-miR-11-3p
68653	0.5	dme-miR-11-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0330040	18418714	18422076	0.780241714	FBtr0330040:dme-miR-11-3p
68655	0.5	dme-miR-308-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0083650	18418714	18422637	0.780241714	FBtr0083650:dme-miR-308-3p
68657	0.5	dme-miR-308-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0083645	18418714	18422637	0.780241714	FBtr0083645:dme-miR-308-3p
68659	0.5	dme-miR-308-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0083640	18418714	18422637	0.780241714	FBtr0083640:dme-miR-308-3p
68661	0.5	dme-miR-308-3p	7mer-A1	fru	FBgn0004652	3R	-	18420163	18420169	FBtr0330040	18418714	18422076	0.780241714	FBtr0330040:dme-miR-308-3p
68663	0.5	dme-miR-980-3p	8mer-A1	fru	FBgn0004652	3R	-	18431318	18431325	FBtr0083647	18431231	18431446	0.657543304	FBtr0083647:dme-miR-980-3p
68664	0.5	dme-miR-7-5p	6mer2-7	CG31224	FBgn0051224	3R	-	18650839	18650844	FBtr0344326	18650119	18651140	0.887075008	FBtr0344326:dme-miR-7-5p
68665	0.5	dme-miR-7-5p	6mer2-7	CG31224	FBgn0051224	3R	-	18650839	18650844	FBtr0083691	18650119	18651140	0.887075008	FBtr0083691:dme-miR-7-5p
68666	0.5	dme-miR-7-5p	6mer2-7	CG31224	FBgn0051224	3R	-	18650839	18650844	FBtr0344327	18650119	18651140	0.887075008	FBtr0344327:dme-miR-7-5p
68667	0.5	dme-miR-252-5p	8mer-A1	CG7702	FBgn0038638	3R	+	18674633	18674640	FBtr0083664	18674410	18674679	0.562970025	FBtr0083664:dme-miR-252-5p
68668	0.5	dme-miR-252-5p	8mer-A1	CG7702	FBgn0038638	3R	+	18674633	18674640	FBtr0083665	18674410	18674679	0.562970025	FBtr0083665:dme-miR-252-5p
68669	0.5	dme-miR-308-3p	8mer-m1	CG7720	FBgn0038652	3R	-	18759343	18759350	FBtr0301200	18759234	18759467	0.453796217	FBtr0301200:dme-miR-308-3p
68670	0.5	dme-miR-308-3p	8mer-m1	CG7720	FBgn0038652	3R	-	18759343	18759350	FBtr0083679	18759234	18759467	0.453796217	FBtr0083679:dme-miR-308-3p
68671	0.5	dme-miR-308-3p	8mer-m1	CG7720	FBgn0038652	3R	-	18759343	18759350	FBtr0083678	18759234	18759467	0.453796217	FBtr0083678:dme-miR-308-3p
68672	0.5	dme-miR-308-3p	8mer-m1	CG7720	FBgn0038652	3R	-	18759343	18759350	FBtr0301201	18759234	18759467	0.453796217	FBtr0301201:dme-miR-308-3p
68673	0.5	dme-miR-308-3p	8mer-m1	CG7720	FBgn0038652	3R	-	18759343	18759350	FBtr0339167	18759234	18759467	0.453796217	FBtr0339167:dme-miR-308-3p
68674	0.5	dme-miR-308-3p	8mer-m1	CG7720	FBgn0038652	3R	-	18759343	18759350	FBtr0301199	18759234	18759467	0.453796217	FBtr0301199:dme-miR-308-3p
68675	0.5	dme-miR-11-3p	8mer-A1	CG5835	FBgn0038682	3R	-	19148727	19148734	FBtr0083751	19148630	19149037	0.603140526	FBtr0083751:dme-miR-11-3p
68677	0.5	dme-miR-308-3p	8mer-A1	CG5835	FBgn0038682	3R	-	19148727	19148734	FBtr0083751	19148630	19149037	0.603140526	FBtr0083751:dme-miR-308-3p
68679	0.5	dme-bantam-3p	6mer3-8	subdued	FBgn0038721	3R	-	19633731	19633736	FBtr0334922	19633416	19633928	0.884486677	FBtr0334922:dme-bantam-3p
68680	0.5	dme-bantam-3p	6mer3-8	subdued	FBgn0038721	3R	-	19633731	19633736	FBtr0302492	19633416	19633928	0.884486677	FBtr0302492:dme-bantam-3p
68681	0.5	dme-bantam-3p	6mer3-8	subdued	FBgn0038721	3R	-	19633731	19633736	FBtr0083805	19633416	19633928	0.884486677	FBtr0083805:dme-bantam-3p
68682	0.5	dme-bantam-3p	6mer3-8	subdued	FBgn0038721	3R	-	19633731	19633736	FBtr0334921	19633416	19633928	0.884486677	FBtr0334921:dme-bantam-3p
68683	0.5	dme-bantam-3p	6mer3-8	subdued	FBgn0038721	3R	-	19633731	19633736	FBtr0083806	19633416	19633928	0.884486677	FBtr0083806:dme-bantam-3p
68684	0.5	dme-miR-317-3p	7mer-m8	Vha13	FBgn0026753	3R	-	19643286	19643292	FBtr0346100	19643016	19643507	0.538024361	FBtr0346100:dme-miR-317-3p
68685	0.5	dme-miR-317-3p	7mer-m8	Vha13	FBgn0026753	3R	-	19643286	19643292	FBtr0083804	19643256	19643507	0.538024361	FBtr0083804:dme-miR-317-3p
68686	0.5	dme-miR-283-5p	8mer-A1	Naam	FBgn0051216	3R	+	19698583	19698590	FBtr0335415	19698182	19698742	0.56422675	FBtr0335415:dme-miR-283-5p
68687	0.5	dme-miR-11-3p	8mer-A1	Ire1	FBgn0261984	3R	-	19854208	19854215	FBtr0113248	19853906	19854439	0.520962359	FBtr0113248:dme-miR-11-3p
68689	0.5	dme-miR-308-3p	8mer-A1	Ire1	FBgn0261984	3R	-	19854208	19854215	FBtr0113248	19853906	19854439	0.520962359	FBtr0113248:dme-miR-308-3p
