Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile
FBgn0028408	Drep2	FBtr0304798	7227	dme-miR-1004-3p	2	3161	3167	-0.020	12	-0.004	15
FBgn0028408	Drep2	FBtr0304798	7227	dme-miR-1003-3p	2	3161	3167	-0.020	11	-0.004	14
FBgn0028408	Drep2	FBtr0304798	7227	dme-miR-1000-5p	1	3202	3208	-0.568	71	-0.100	34
FBgn0028408	Drep2	FBtr0304798	7227	dme-miR-1000-5p	1	3409	3415	-0.266	27	-0.003	6
FBgn0028407	Drep3	FBtr0087980	7227	dme-miR-276a-3p	1	264	270	-0.619	83	-0.476	83
FBgn0028407	Drep3	FBtr0087980	7227	dme-miR-276b-3p	1	264	270	-0.619	83	-0.476	82
FBgn0028407	Drep3	FBtr0087980	7227	dme-miR-1011-3p	2	272	278	-0.275	37	-0.217	53
FBgn0028407	Drep3	FBtr0087980	7227	dme-miR-958-3p	3	522	529	-0.889	93	-0.525	84
FBgn0028406	Drep4	FBtr0080478	7227	dme-miR-137-3p	3	36	43	-1.225	90	-1.225	96
FBgn0028406	Drep4	FBtr0080478	7227	dme-miR-1000-5p	1	50	56	-0.525	65	-0.525	82
FBgn0028406	Drep4	FBtr0080478	7227	dme-miR-305-5p	1	158	164	-0.611	65	-0.601	79
FBgn0028406	Drep4	FBtr0080478	7227	dme-miR-277-3p	3	251	258	-0.882	80	-0.843	88
FBgn0028406	Drep4	FBtr0080478	7227	dme-miR-287-3p	1	658	664	-0.174	27	-0.144	43
FBgn0028406	Drep4	FBtr0080478	7227	dme-miR-190-5p	3	867	874	-0.463	42	-0.008	14
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-308-3p	1	41	47	-0.500	58	-0.500	66
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-11-3p	1	41	47	-0.520	56	-0.520	66
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-2c-3p	1	41	47	-0.620	70	-0.620	75
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-13b-3p	1	41	47	-0.550	63	-0.550	71
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-6-3p	1	41	47	-0.650	69	-0.650	76
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-2b-3p	1	41	47	-0.620	70	-0.620	75
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-13a-3p	1	41	47	-0.550	63	-0.550	71
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-5-3p	1	41	47	-0.520	60	-0.520	69
FBgn0019972	Drice	FBtr0085482	7227	dme-miR-2a-3p	1	41	47	-0.620	70	-0.620	75
FBgn0004638	drk	FBtr0087696	7227	dme-miR-277-3p	2	221	227	-0.816	77	-0.681	82
FBgn0004638	drk	FBtr0087696	7227	dme-miR-283-5p	1	917	923	-0.519	55	-0.209	45
FBgn0004638	drk	FBtr0087696	7227	dme-miR-315-5p	1	1450	1456	-0.172	11	-0.003	5
FBgn0015380	drl	FBtr0081195	7227	dme-miR-9a-5p	1	91	97	-0.243	25	-0.243	47
FBgn0015380	drl	FBtr0081195	7227	dme-miR-9c-5p	1	91	97	-0.223	24	-0.223	45
FBgn0015380	drl	FBtr0081195	7227	dme-miR-9b-5p	1	91	97	-0.243	27	-0.243	48
FBgn0015380	drl	FBtr0081195	7227	dme-miR-316-5p	1	93	99	-0.252	27	-0.252	52
FBgn0015380	drl	FBtr0330209	7227	dme-miR-33-5p	3	167	174	-1.118	95	-1.118	98
FBgn0015380	drl	FBtr0081195	7227	dme-miR-33-5p	3	272	279	-1.053	94	-1.053	98
FBgn0015380	drl	FBtr0330209	7227	dme-miR-1002-5p	1	674	680	-0.488	73	-0.323	67
FBgn0015380	drl	FBtr0330209	7227	dme-miR-252-5p	1	674	680	-0.358	47	-0.240	52
FBgn0015380	drl	FBtr0330209	7227	dme-miR-970-3p	2	707	713	-0.183	41	-0.125	54
FBgn0015380	drl	FBtr0081195	7227	dme-miR-1002-5p	1	779	785	-0.469	70	-0.311	66
FBgn0015380	drl	FBtr0081195	7227	dme-miR-252-5p	1	779	785	-0.339	44	-0.228	51
FBgn0015380	drl	FBtr0081195	7227	dme-miR-970-3p	2	812	818	-0.145	34	-0.100	51
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-277-3p	2	85	91	-0.182	20	-0.181	44
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-1003-3p	3	95	102	-0.878	93	-0.869	97
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-1004-3p	3	95	102	-0.878	94	-0.869	97
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-304-5p	3	98	105	-0.529	76	-0.524	84
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-1006-3p	1	111	117	-0.307	31	-0.303	59
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-10-3p	1	111	117	-0.347	35	-0.343	61
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-iab-8-5p	3	170	177	-0.674	83	-0.632	88
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-963-5p	3	914	921	-0.585	86	-0.502	89
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-1010-3p	3	981	988	-0.173	52	-0.151	68
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-87-3p	3	1204	1211	-0.395	62	-0.342	73
FBgn0033791	Drl-2	FBtr0339747	7227	dme-miR-5-5p	2	2788	2794	-0.024	19	-0.012	26
FBgn0024244	drm	FBtr0077530	7227	dme-miR-137-3p	1	52	58	-0.648	70	-0.647	83
FBgn0024244	drm	FBtr0344768	7227	dme-miR-313-3p	2	383	389	-0.397	57	-0.397	72
FBgn0024244	drm	FBtr0344768	7227	dme-miR-310-3p	2	383	389	-0.537	73	-0.537	82
FBgn0024244	drm	FBtr0344768	7227	dme-miR-92b-3p	2	383	389	-0.567	73	-0.567	82
FBgn0024244	drm	FBtr0344768	7227	dme-miR-312-3p	2	383	389	-0.437	58	-0.437	73
FBgn0024244	drm	FBtr0344768	7227	dme-miR-92a-3p	2	383	389	-0.537	71	-0.537	80
FBgn0024244	drm	FBtr0344768	7227	dme-miR-311-3p	2	383	389	-0.637	80	-0.637	87
FBgn0024244	drm	FBtr0344768	7227	dme-miR-31b-5p	2	532	538	-0.605	79	-0.605	88
FBgn0024244	drm	FBtr0344768	7227	dme-miR-31a-5p	2	532	538	-0.905	88	-0.905	94
FBgn0024244	drm	FBtr0344768	7227	dme-miR-124-3p	1	535	541	-0.568	74	-0.568	81
FBgn0024244	drm	FBtr0077530	7227	dme-miR-312-3p	2	935	941	-0.670	79	-0.669	87
FBgn0024244	drm	FBtr0077530	7227	dme-miR-92b-3p	2	935	941	-0.800	88	-0.799	92
FBgn0024244	drm	FBtr0077530	7227	dme-miR-311-3p	2	935	941	-0.870	90	-0.869	94
FBgn0024244	drm	FBtr0077530	7227	dme-miR-92a-3p	2	935	941	-0.770	86	-0.769	91
FBgn0024244	drm	FBtr0077530	7227	dme-miR-313-3p	2	935	941	-0.630	80	-0.629	86
FBgn0024244	drm	FBtr0077530	7227	dme-miR-310-3p	2	935	941	-0.770	88	-0.769	92
FBgn0024244	drm	FBtr0077530	7227	dme-miR-31a-5p	2	1084	1090	-0.863	87	-0.862	93
FBgn0024244	drm	FBtr0077530	7227	dme-miR-31b-5p	2	1084	1090	-0.563	76	-0.563	85
FBgn0024244	drm	FBtr0077530	7227	dme-miR-124-3p	1	1087	1093	-0.476	66	-0.476	76
FBgn0010388	Dro	FBtr0309055	7227	dme-miR-184-5p	3	207	214	-1.355	97	-0.006	20
FBgn0010388	Dro	FBtr0309055	7227	dme-miR-274-5p	1	299	305	-0.536	79	-0.002	9
FBgn0026404	Dronc	FBtr0076347	7227	dme-miR-277-3p	2	32	38	-1.148	89	-1.148	95
FBgn0026404	Dronc	FBtr0076347	7227	dme-miR-277-3p	1	65	71	-0.697	70	-0.697	82
FBgn0020304	drongo	FBtr0302120	7227	dme-miR-375-3p	3	54	61	-0.659	59	-0.659	82
FBgn0020304	drongo	FBtr0302120	7227	dme-miR-87-3p	2	708	714	-0.165	37	-0.153	57
FBgn0026479	Drp1	FBtr0335173	7227	dme-miR-34-5p	3	633	640	-0.561	72	-0.004	13
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-87-3p	3	203	210	-0.800	89	-0.800	94
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-971-3p	3	343	350	-0.176	35	-0.176	51
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-311-3p	1	441	447	-0.445	62	-0.443	75
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-92a-3p	1	441	447	-0.405	56	-0.403	71
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-313-3p	1	441	447	-0.305	44	-0.304	63
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-310-3p	1	441	447	-0.545	73	-0.543	82
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-312-3p	1	441	447	-0.335	46	-0.334	64
FBgn0027594	drpr	FBtr0072799	7227	dme-miR-92b-3p	1	441	447	-0.395	55	-0.393	71
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-87-3p	3	608	615	-0.628	82	-0.627	89
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-311-3p	1	846	852	-0.356	51	-0.354	68
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-92a-3p	1	846	852	-0.316	45	-0.314	63
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-313-3p	1	846	852	-0.216	32	-0.215	53
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-310-3p	1	846	852	-0.456	65	-0.453	76
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-312-3p	1	846	852	-0.246	35	-0.245	56
FBgn0027594	drpr	FBtr0334080	7227	dme-miR-92b-3p	1	846	852	-0.306	44	-0.304	63
FBgn0284247	ds	FBtr0078045	7227	dme-miR-8-3p	1	32	38	-0.553	62	-0.553	74
FBgn0284247	ds	FBtr0078045	7227	dme-miR-277-3p	1	390	396	-0.323	35	-0.289	54
FBgn0035290	dsb	FBtr0273261	7227	dme-miR-31a-5p	3	133	140	-1.007	91	-1.007	96
FBgn0035290	dsb	FBtr0273261	7227	dme-miR-31b-5p	3	133	140	-1.017	91	-1.017	96
FBgn0035290	dsb	FBtr0273261	7227	dme-miR-279-3p	1	308	314	-0.709	76	-0.709	81
FBgn0035290	dsb	FBtr0273261	7227	dme-miR-996-3p	1	308	314	-0.709	72	-0.709	79
FBgn0035290	dsb	FBtr0273261	7227	dme-miR-286-3p	1	308	314	-0.709	77	-0.709	81
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-iab-4-5p	2	674	680	-0.413	74	-0.039	36
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-957-3p	3	913	920	-1.153	97	-0.087	60
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-34-5p	1	1355	1361	-0.392	58	-0.037	36
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-263b-5p	1	1357	1363	-0.471	68	-0.043	33
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-263b-5p	1	1432	1438	-0.528	74	-0.048	34
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-276a-3p	3	2463	2470	-0.777	90	-0.021	38
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-276b-3p	3	2463	2470	-0.777	90	-0.021	38
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-4-3p	1	2530	2536	-0.741	78	-0.020	25
FBgn0035290	dsb	FBtr0310545	7227	dme-miR-33-5p	1	2562	2568	-0.360	59	-0.011	17
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-33-5p	2	865	871	-0.020	4	-0.020	23
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-210-3p.1	1	869	875	-0.545	72	-0.540	85
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-33-5p	2	872	878	-0.020	4	-0.020	23
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-210-3p.1	1	876	882	-0.541	72	-0.536	85
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-4-3p	3	1025	1032	-0.442	56	-0.438	71
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-9a-3p	1	1025	1031	-0.499	68	-0.494	78
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-79-3p	1	1025	1031	-0.499	68	-0.494	78
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-1017-3p	1	1025	1031	-0.391	62	-0.387	74
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-79-3p	1	1032	1038	-0.495	68	-0.490	78
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-1017-3p	1	1032	1038	-0.387	62	-0.383	74
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-4-3p	3	1032	1039	-0.428	55	-0.424	70
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-9a-3p	1	1032	1038	-0.495	68	-0.490	77
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-14-3p	3	1212	1219	-0.089	22	-0.003	10
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-14-3p	3	1219	1226	-0.078	21	-0.002	9
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-87-3p	3	1305	1312	-0.030	20	-0.001	8
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-87-3p	3	1312	1319	-0.030	20	-0.001	8
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-277-3p	3	1403	1410	-0.745	73	-0.019	20
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-277-3p	3	1410	1417	-0.734	72	-0.019	20
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-307a-3p	1	1571	1577	-0.206	54	-0.006	19
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-307a-3p	1	1578	1584	-0.204	54	-0.006	18
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-277-3p	1	1668	1674	-0.566	59	-0.015	18
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-277-3p	1	1675	1681	-0.564	59	-0.015	18
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-137-3p	3	1730	1737	-0.182	20	-0.006	9
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-137-3p	3	1737	1744	-0.171	19	-0.005	8
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-315-5p	3	1828	1835	-1.119	82	-0.019	13
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-315-5p	3	1834	1841	-1.399	90	-0.019	13
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-315-5p	3	1835	1842	-1.108	81	-0.018	13
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-315-5p	3	1841	1848	-1.126	82	-0.016	12
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-1002-5p	1	2148	2154	-0.418	63	-0.003	7
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-252-5p	1	2148	2154	-0.289	36	-0.002	6
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-1002-5p	1	2155	2161	-0.416	63	-0.002	7
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-252-5p	1	2155	2161	-0.287	36	-0.002	5
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-315-5p	3	2173	2180	-1.970	96	-0.008	8
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-315-5p	3	2180	2187	-1.958	96	-0.007	8
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-210-3p.2	2	2259	2265	-0.195	38	-0.001	7
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-210-3p.2	2	2266	2272	-0.191	38	-0.001	6
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-277-3p	1	2346	2352	-0.318	34	-0.002	6
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-277-3p	1	2353	2359	-0.315	34	-0.001	5
FBgn0033159	Dscam1	FBtr0334801	7227	dme-miR-932-5p	1	2550	2556	-0.290	49	-0.001	5
FBgn0033159	Dscam1	FBtr0089016	7227	dme-miR-932-5p	1	2557	2563	-0.286	49	-0.001	4
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-277-3p	2	106	112	-0.021	9	-0.021	23
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-219-5p	3	279	286	-0.814	94	-0.812	97
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-315-5p	1	289	295	-0.311	24	-0.310	51
FBgn0265296	Dscam2	FBtr0302123	7227	dme-miR-219-5p	1	291	297	-0.123	23	-0.059	34
FBgn0265296	Dscam2	FBtr0302123	7227	dme-miR-137-3p	1	374	380	-0.236	26	-0.111	34
FBgn0265296	Dscam2	FBtr0299546	7227	dme-miR-315-5p	2	585	591	-0.950	75	-0.950	90
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-10-3p	1	767	773	-0.429	45	-0.427	69
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-1006-3p	1	767	773	-0.449	51	-0.447	73
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-305-5p	1	824	830	-0.438	45	-0.436	66
FBgn0265296	Dscam2	FBtr0299547	7227	dme-miR-4-3p	1	886	892	-0.282	39	-0.238	54
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-315-5p	3	1001	1008	-1.020	78	-0.960	90
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-277-3p	2	1012	1018	-0.020	2	-0.020	21
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-277-3p	2	1060	1066	-0.020	2	-0.020	21
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-8-3p	2	1174	1180	-0.114	18	-0.075	33
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-277-3p	2	1177	1183	-0.020	2	-0.020	21
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-219-5p	3	1185	1192	-0.892	95	-0.887	97
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-315-5p	1	1195	1201	-0.223	15	-0.222	42
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-1000-5p	1	1225	1231	-0.283	29	-0.183	46
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-219-5p	3	1233	1240	-0.887	95	-0.882	97
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-315-5p	1	1243	1249	-0.221	15	-0.220	41
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-315-5p	2	1308	1314	-0.497	44	-0.313	51
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-219-5p	3	1350	1357	-0.869	95	-0.864	97
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-315-5p	1	1360	1366	-0.211	14	-0.210	40
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-976-3p	3	1440	1447	-0.118	34	-0.078	46
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-263b-5p	3	1581	1588	-0.030	14	-0.020	26
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-1000-5p	1	1627	1633	-0.306	32	-0.197	48
FBgn0265296	Dscam2	FBtr0299547	7227	dme-miR-8-3p	2	1643	1649	-0.261	31	-0.193	45
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-1006-3p	1	1673	1679	-0.364	40	-0.361	65
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-10-3p	1	1673	1679	-0.344	34	-0.342	61
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-1006-3p	1	1721	1727	-0.362	40	-0.359	64
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-10-3p	1	1721	1727	-0.342	34	-0.340	61
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-305-5p	1	1730	1736	-0.412	42	-0.409	64
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-305-5p	1	1778	1784	-0.410	41	-0.407	64
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-1006-3p	1	1838	1844	-0.351	38	-0.349	63
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-10-3p	1	1838	1844	-0.331	32	-0.329	60
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-277-3p	3	1887	1894	-0.087	13	-0.056	29
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-305-5p	1	1895	1901	-0.399	40	-0.396	64
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-315-5p	3	1907	1914	-0.849	70	-0.799	85
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-1006-3p	2	1934	1940	-0.957	86	-0.546	80
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-10-3p	2	1934	1940	-1.107	89	-0.618	83
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-1006-3p	3	1943	1950	-2.073	97	-0.988	95
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-10-3p	3	1943	1950	-2.093	97	-0.994	94
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-315-5p	3	1955	1962	-0.844	69	-0.795	84
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-315-5p	3	2007	2014	-0.919	73	-0.528	70
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-219-5p	1	2037	2043	-0.360	61	-0.224	58
FBgn0265296	Dscam2	FBtr0339133	7227	dme-miR-315-5p	3	2039	2046	-1.007	77	-0.571	73
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-315-5p	3	2072	2079	-0.826	68	-0.778	84
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-8-3p	2	2080	2086	-0.020	4	-0.013	17
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-8-3p	2	2128	2134	-0.020	4	-0.013	17
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-1000-5p	1	2131	2137	-0.209	20	-0.135	39
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-1000-5p	1	2179	2185	-0.207	20	-0.134	39
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-315-5p	2	2214	2220	-0.358	29	-0.227	42
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-8-3p	2	2245	2251	-0.020	4	-0.013	17
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-315-5p	2	2262	2268	-0.353	28	-0.224	42
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-1000-5p	1	2296	2302	-0.200	19	-0.130	39
FBgn0265296	Dscam2	FBtr0299547	7227	dme-miR-210-3p.1	1	2343	2349	-0.302	43	-0.046	30
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-976-3p	3	2346	2353	-0.030	19	-0.020	29
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-315-5p	2	2379	2385	-0.339	26	-0.217	41
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-976-3p	3	2394	2401	-0.030	19	-0.020	29
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-263b-5p	3	2487	2494	-0.127	25	-0.083	39
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-976-3p	3	2511	2518	-0.030	19	-0.020	29
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-1000-5p	1	2533	2539	-0.234	23	-0.150	42
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-263b-5p	3	2535	2542	-0.123	24	-0.080	39
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-1000-5p	1	2581	2587	-0.232	23	-0.149	41
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-263b-5p	3	2652	2659	-0.374	56	-0.238	60
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-1000-5p	1	2698	2704	-0.225	22	-0.146	41
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-277-3p	3	2793	2800	-0.030	9	-0.019	20
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-1006-3p	2	2840	2846	-0.828	83	-0.476	75
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-10-3p	2	2840	2846	-0.978	86	-0.550	79
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-277-3p	3	2841	2848	-0.030	9	-0.019	20
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-10-3p	3	2849	2856	-1.946	96	-0.934	93
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-1006-3p	3	2849	2856	-1.926	97	-0.928	94
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-1006-3p	2	2888	2894	-0.823	82	-0.474	75
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-10-3p	2	2888	2894	-0.973	86	-0.547	78
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-10-3p	3	2897	2904	-1.943	96	-0.933	93
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-1006-3p	3	2897	2904	-1.923	96	-0.927	94
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-315-5p	3	2913	2920	-0.772	65	-0.447	64
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-219-5p	1	2943	2949	-0.350	59	-0.215	57
FBgn0265296	Dscam2	FBtr0330337	7227	dme-miR-315-5p	3	2945	2952	-0.860	70	-0.492	67
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-277-3p	3	2958	2965	-0.030	9	-0.019	21
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-315-5p	3	2961	2968	-0.769	65	-0.446	64
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-219-5p	1	2991	2997	-0.348	58	-0.214	57
FBgn0265296	Dscam2	FBtr0330335	7227	dme-miR-315-5p	3	2993	3000	-0.857	70	-0.491	67
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-1006-3p	2	3005	3011	-0.810	82	-0.471	75
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-10-3p	2	3005	3011	-0.960	85	-0.546	78
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-10-3p	3	3014	3021	-1.932	96	-0.939	93
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-1006-3p	3	3014	3021	-1.912	96	-0.933	94
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-315-5p	3	3078	3085	-0.758	64	-0.444	63
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-219-5p	1	3108	3114	-0.342	58	-0.212	56
FBgn0265296	Dscam2	FBtr0299551	7227	dme-miR-315-5p	3	3110	3117	-0.846	69	-0.489	67
FBgn0261046	Dscam3	FBtr0330211	7227	dme-miR-277-3p	1	65	71	-0.430	46	-0.430	66
FBgn0261046	Dscam3	FBtr0330211	7227	dme-miR-277-3p	3	74	81	-0.288	31	-0.288	53
FBgn0261046	Dscam3	FBtr0330212	7227	dme-miR-955-5p	1	104	110	-0.380	77	-0.380	85
FBgn0261046	Dscam3	FBtr0330212	7227	dme-miR-277-3p	1	184	190	-0.382	42	-0.382	62
FBgn0261046	Dscam3	FBtr0330212	7227	dme-miR-277-3p	3	193	200	-0.199	22	-0.199	46
FBgn0261046	Dscam3	FBtr0113397	7227	dme-miR-955-5p	1	395	401	-0.362	75	-0.361	84
FBgn0261046	Dscam3	FBtr0113397	7227	dme-miR-277-3p	1	475	481	-0.305	32	-0.305	55
FBgn0261046	Dscam3	FBtr0113397	7227	dme-miR-277-3p	3	484	491	-0.056	11	-0.056	29
FBgn0261046	Dscam3	FBtr0330211	7227	dme-miR-307a-3p	1	604	610	-0.370	74	-0.251	73
